#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DE67
#Date Time: 2026-08-01 21:15:23.428
#Sample rate: 57670.1Hz
#Samples: 4096

Time (s),UART
-0.00128316,o
-0.00126582,o
-0.00124848,o
-0.0012311400000000001,o
-0.0012138000000000001,o
-0.00119646,o
-0.00117912,o
-0.00116178,o
-0.00114444,o
-0.0011271,o
-0.00110976,o
-0.00109242,o
-0.00107508,o
-0.00105774,o
-0.0010404000000000001,o
-0.0010230600000000001,o
-0.00100572,o
-0.00098838,o
-0.00097104,o
-0.0009537,o
-0.00093636,o
-0.00091902,o
-0.00090168,o
-0.0008843400000000001,o
-0.000867,o
-0.00084966,o
-0.00083232,o
-0.00081498,o
-0.0007976400000000001,o
-0.0007803,o
-0.00076296,o
-0.00074562,o
-0.00072828,o
-0.0007109400000000001,X
-0.0006936,X
-0.00067626, 
-0.00065892, 
-0.00064158, 
-0.00062424, 
-0.0006069000000000001, 
-0.00058956, 
-0.00057222, 
-0.00055488, 
-0.00053754, 
-0.0005202000000000001, 
-0.00050286, 
-0.00048552, 
-0.00046818, 
-0.00045084, 
-0.0004335, 
-0.00041616, 
-0.00039882000000000003, 
-0.00038148, 
-0.00036414, 
-0.0003468, 
-0.00032946, 
-0.00031212, 
-0.00029478, 
-0.00027744, 
-0.00026010000000000003, 
-0.00024276, 
-0.00022542, 
-0.00020808, 
-0.00019074, 
-0.0001734, 
-0.00015606, 
-0.00013872, 
-0.00012138, 
-0.00010404, 
-8.67e-05, 
-6.936e-05, 
-5.202e-05, 
-3.468e-05, 
-1.734e-05, 
0, 
1.734e-05, 
3.468e-05, 
5.202e-05, 
6.936e-05, 
8.67e-05, 
0.00010404, 
0.00012138, 
0.00013872, 
0.00015606, 
0.0001734, 
0.00019074, 
0.00020808, 
0.00022542, 
0.00024276, 
0.00026010000000000003, 
0.00027744, 
0.00029478, 
0.00031212, 
0.00032946, 
0.0003468,X
0.00036414,X
0.00038148,W
0.00039882000000000003,W
0.00041616,W
0.0004335,W
0.00045084,W
0.00046818,W
0.00048552,W
0.00050286,W
0.0005202000000000001,W
0.00053754,W
0.00055488,W
0.00057222,W
0.00058956,W
0.0006069000000000001,W
0.00062424,W
0.00064158,W
0.00065892,W
0.00067626,W
0.0006936,W
0.0007109400000000001,W
0.00072828,W
0.00074562,W
0.00076296,W
0.0007803,W
0.0007976400000000001,W
0.00081498,W
0.00083232,W
0.00084966,W
0.000867,W
0.0008843400000000001,W
0.00090168,W
0.00091902,W
0.00093636,W
0.0009537,W
0.00097104,W
0.00098838,W
0.00100572,W
0.0010230600000000001,W
0.0010404000000000001,W
0.00105774,W
0.00107508,W
0.00109242,W
0.00110976,W
0.0011271,W
0.00114444,W
0.00116178,W
0.00117912,W
0.00119646,W
0.0012138000000000001,W
0.0012311400000000001,W
0.00124848,W
0.00126582,W
0.00128316,W
0.0013005,W
0.00131784,W
0.00133518,W
0.00135252,W
0.00136986,W
0.0013872,W
0.0014045400000000001,X
0.0014218800000000001,X
0.00143922,o
0.00145656,o
0.0014739,o
0.00149124,o
0.00150858,o
0.00152592,o
0.00154326,o
0.0015606,o
0.0015779400000000001,o
0.0015952800000000001,o
0.0016126200000000002,o
0.00162996,o
0.0016473,o
0.00166464,o
0.00168198,o
0.00169932,o
0.00171666,o
0.001734,o
0.00175134,o
0.0017686800000000001,o
0.0017860200000000001,o
0.00180336,o
0.0018207,o
0.00183804,o
0.00185538,o
0.00187272,o
0.00189006,o
0.0019074,o
0.00192474,o
0.00194208,o
0.00195942,o
0.00197676,o
0.0019941,o
0.00201144,o
0.00202878,o
0.0020461200000000002,o
0.00206346,o
0.0020808000000000003,o
0.00209814,o
0.00211548,o
0.00213282,o
0.00215016,o
0.0021675,o
0.00218484,o
0.00220218,o
0.00221952,o
0.0022368600000000002,o
0.0022542,o
0.0022715400000000003,o
0.00228888,o
0.00230622,o
0.00232356,o
0.0023409,o
0.00235824,o
0.00237558,o
0.00239292,o
0.00241026,o
0.0024276000000000002,o
0.00244494,o
0.0024622800000000003,X
0.00247962,X
0.00249696,r
0.0025143,r
0.00253164,r
0.00254898,r
0.00256632,r
0.00258366,r
0.002601,r
0.0026183400000000003,r
0.00263568,r
0.0026530200000000003,r
0.00267036,r
0.0026877,r
0.00270504,r
0.00272238,r
0.00273972,r
0.00275706,r
0.0027744,r
0.00279174,r
0.0028090800000000003,r
0.00282642,r
0.0028437600000000003,r
0.0028611,r
0.00287844,r
0.00289578,r
0.00291312,r
0.00293046,r
0.0029478,r
0.0029651400000000002,r
0.00298248,r
0.0029998200000000003,r
0.00301716,r
0.0030345000000000003,r
0.00305184,r
0.00306918,r
0.00308652,r
0.00310386,r
0.0031212,r
0.00313854,r
0.0031558800000000002,r
0.00317322,r
0.0031905600000000003,r
0.0032079,r
0.0032252400000000003,r
0.00324258,r
0.00325992,r
0.00327726,r
0.0032946,r
0.00331194,r
0.00332928,r
0.0033466200000000002,r
0.00336396,r
0.0033813000000000003,r
0.00339864,r
0.0034159800000000003,r
0.00343332,r
0.00345066,r
0.003468,r
0.00348534,r
0.00350268,r
0.00352002,X
0.0035373600000000002,X
0.0035547,l
0.0035720400000000003,l
0.00358938,l
0.00360672,l
0.00362406,l
0.0036414,l
0.00365874,l
0.00367608,l
0.00369342,l
0.00371076,l
0.0037281000000000003,l
0.00374544,l
0.0037627800000000003,l
0.00378012,l
0.00379746,l
0.0038148,l
0.00383214,l
0.00384948,l
0.00386682,l
0.00388416,l
0.0039015,l
0.00391884,l
0.00393618,l
0.00395352,l
0.0039708600000000005,l
0.0039882,l
0.00400554,l
0.00402288,l
0.00404022,l
0.00405756,l
0.0040749,l
0.0040922400000000005,l
0.00410958,l
0.00412692,l
0.00414426,l
0.0041616000000000005,l
0.00417894,l
0.00419628,l
0.00421362,l
0.00423096,l
0.0042483,l
0.00426564,l
0.0042829800000000005,l
0.00430032,l
0.00431766,l
0.004335,l
0.0043523400000000005,l
0.00436968,l
0.00438702,l
0.00440436,l
0.0044217,l
0.00443904,l
0.00445638,l
0.0044737200000000005,l
0.00449106,l
0.0045084,l
0.00452574,l
0.0045430800000000006,l
0.00456042,l
0.00457776,X
0.0045951,X
0.00461244,d
0.00462978,d
0.00464712,d
0.0046644600000000005,d
0.0046818,d
0.00469914,d
0.00471648,d
0.0047338200000000006,d
0.00475116,d
0.0047685,d
0.00478584,d
0.00480318,d
0.00482052,d
0.00483786,d
0.0048552000000000005,d
0.00487254,d
0.00488988,d
0.00490722,d
0.004924560000000001,d
0.0049419,d
0.00495924,d
0.00497658,d
0.00499392,d
0.00501126,d
0.0050286,d
0.0050459400000000005,d
0.00506328,d
0.00508062,d
0.00509796,d
0.005115300000000001,d
0.00513264,d
0.00514998,d
0.00516732,d
0.00518466,d
0.005202,d
0.00521934,d
0.0052366800000000005,d
0.00525402,d
0.00527136,d
0.0052887,d
0.005306040000000001,d
0.00532338,d
0.00534072,d
0.00535806,d
0.0053754,d
0.00539274,d
0.00541008,d
0.0054274200000000005,d
0.00544476,d
0.0054621,d
0.00547944,d
0.005496780000000001,d
0.00551412,d
0.00553146,d
0.0055488,d
0.00556614,d
0.00558348,d
0.00560082,d
0.0056181600000000005,d
0.0056355,X
0.00565284,X
0.00567018,X
0.005687520000000001,!
0.00570486,!
0.0057222,!
0.0057395400000000004,!
0.00575688,!
0.00577422,!
0.00579156,!
0.0058089000000000005,!
0.00582624,!
0.00584358,!
0.00586092,!
0.005878260000000001,!
0.0058956,!
0.00591294,!
0.0059302800000000004,!
0.00594762,!
0.00596496,!
0.0059823,!
0.0059996400000000005,!
0.00601698,!
0.00603432,!
0.00605166,!
0.006069000000000001,!
0.00608634,!
0.00610368,!
0.0061210200000000005,!
0.00613836,!
0.0061557,!
0.00617304,!
0.0061903800000000005,!
0.00620772,!
0.00622506,!
0.0062424,!
0.006259740000000001,!
0.00627708,!
0.00629442,!
0.0063117600000000005,!
0.0063291,!
0.00634644,!
0.00636378,!
0.0063811200000000005,!
0.00639846,!
0.0064158,!
0.00643314,!
0.006450480000000001,!
0.00646782,!
0.00648516,!
0.0065025000000000005,!
0.00651984,!
0.00653718,!
0.00655452,!
0.0065718600000000005,!
0.0065892,!
0.00660654,!
0.00662388,!
0.006641220000000001,!
0.00665856,!
0.0066759,!
0.0066932400000000005,!
0.00671058,X
0.00672792,X
0.00674526, 
0.0067626000000000006, 
0.00677994, 
0.00679728, 
0.00681462, 
0.006831960000000001, 
0.0068493, 
0.00686664, 
0.0068839800000000005, 
0.00690132, 
0.00691866, 
0.006936, 
0.0069533400000000006, 
0.00697068, 
0.00698802, 
0.00700536, 
0.0070227, 
0.00704004, 
0.00705738, 
0.0070747200000000005, 
0.00709206, 
0.0071094, 
0.00712674, 
0.007144080000000001, 
0.00716142, 
0.00717876, 
0.0071961, 
0.00721344, 
0.00723078, 
0.00724812, 
0.0072654600000000005, 
0.0072828, 
0.00730014, 
0.00731748, 
0.007334820000000001, 
0.00735216, 
0.0073695, 
0.00738684, 
0.00740418, 
0.00742152, 
0.00743886, 
0.0074562000000000005, 
0.00747354, 
0.00749088, 
0.00750822, 
0.007525560000000001, 
0.0075429, 
0.00756024, 
0.00757758, 
0.00759492, 
0.00761226, 
0.0076296, 
0.0076469400000000005, 
0.00766428, 
0.00768162, 
0.00769896, 
0.007716300000000001, 
0.00773364, 
0.00775098, 
0.00776832,X
0.00778566,X
0.007803,:
0.00782034,:
0.00783768,:
0.00785502,:
0.00787236,:
0.0078897,:
0.00790704,:
0.00792438,:
0.007941720000000001,:
0.00795906,:
0.0079764,:
0.007993740000000001,:
0.00801108,:
0.00802842,:
0.00804576,:
0.0080631,:
0.00808044,:
0.00809778,:
0.00811512,:
0.008132460000000001,:
0.0081498,:
0.00816714,:
0.008184480000000001,:
0.00820182,:
0.00821916,:
0.0082365,:
0.00825384,:
0.00827118,:
0.00828852,:
0.00830586,:
0.008323200000000001,:
0.00834054,:
0.00835788,:
0.008375220000000001,:
0.00839256,:
0.0084099,:
0.00842724,:
0.00844458,:
0.00846192,:
0.00847926,:
0.0084966,:
0.008513940000000001,:
0.00853128,:
0.00854862,:
0.008565960000000001,:
0.0085833,:
0.00860064,:
0.00861798,:
0.00863532,:
0.00865266,:
0.00867,:
0.00868734,:
0.008704680000000001,:
0.00872202,:
0.00873936,:
0.008756700000000001,:
0.00877404,:
0.00879138,:
0.00880872,:
0.00882606,X
0.0088434,X
0.00886074,)
0.00887808,)
0.008895420000000001,)
0.00891276,)
0.0089301,)
0.008947440000000001,)
0.00896478,)
0.00898212,)
0.00899946,)
0.0090168,)
0.00903414,)
0.00905148,)
0.00906882,)
0.009086160000000001,)
0.0091035,)
0.00912084,)
0.009138180000000001,)
0.00915552,)
0.00917286,)
0.0091902,)
0.00920754,)
0.00922488,)
0.00924222,)
0.00925956,)
0.009276900000000001,)
0.00929424,)
0.00931158,)
0.009328920000000001,)
0.00934626,)
0.0093636,)
0.00938094,)
0.00939828,)
0.00941562,)
0.00943296,)
0.0094503,)
0.009467640000000001,)
0.00948498,)
0.00950232,)
0.009519660000000001,)
0.009537,)
0.00955434,)
0.00957168,)
0.00958902,)
0.00960636,)
0.0096237,)
0.00964104,)
0.009658380000000001,)
0.00967572,)
0.00969306,)
0.009710400000000001,)
0.00972774,)
0.00974508,)
0.00976242,)
0.00977976,)
0.0097971,)
0.00981444,)
0.00983178,)
0.009849120000000001,)
0.00986646,)
0.0098838,X
0.009901140000000001,X
0.00991848,H
0.00993582,H
0.00995316,H
0.0099705,H
0.00998784,H
0.01000518,H
0.01002252,H
0.010039860000000001,H
0.0100572,H
0.01007454,H
0.010091880000000001,H
0.01010922,H
0.01012656,H
0.0101439,H
0.01016124,H
0.01017858,H
0.01019592,H
0.01021326,H
0.010230600000000001,H
0.01024794,H
0.01026528,H
0.010282620000000001,H
0.01029996,H
0.0103173,H
0.01033464,H
0.01035198,H
0.01036932,H
0.01038666,H
0.010404,H
0.010421340000000001,H
0.01043868,H
0.01045602,H
0.010473360000000001,H
0.0104907,H
0.01050804,H
0.01052538,H
0.01054272,H
0.01056006,H
0.0105774,H
0.01059474,H
0.010612080000000001,H
0.01062942,H
0.01064676,H
0.010664100000000001,H
0.01068144,H
0.01069878,H
0.01071612,H
0.01073346,H
0.0107508,H
0.01076814,H
0.01078548,H
0.010802820000000001,H
0.01082016,H
0.0108375,H
0.010854840000000001,H
0.01087218,H
0.01088952,H
0.01090686,H
0.0109242,H
0.01094154,X
0.01095888,X
0.01097622,e
0.010993560000000001,e
0.0110109,e
0.01102824,e
0.011045580000000001,e
0.01106292,e
0.01108026,e
0.0110976,e
0.01111494,e
0.01113228,e
0.01114962,e
0.01116696,e
0.011184300000000001,e
0.01120164,e
0.01121898,e
0.011236320000000001,e
0.01125366,e
0.011271,e
0.011288340000000001,e
0.01130568,e
0.01132302,e
0.01134036,e
0.0113577,e
0.011375040000000001,e
0.01139238,e
0.01140972,e
0.011427060000000001,e
0.0114444,e
0.01146174,e
0.011479080000000001,e
0.01149642,e
0.01151376,e
0.0115311,e
0.01154844,e
0.011565780000000001,e
0.01158312,e
0.01160046,e
0.011617800000000001,e
0.01163514,e
0.01165248,e
0.011669820000000001,e
0.01168716,e
0.0117045,e
0.01172184,e
0.01173918,e
0.011756520000000001,e
0.01177386,e
0.0117912,e
0.011808540000000001,e
0.01182588,e
0.01184322,e
0.011860560000000001,e
0.0118779,e
0.01189524,e
0.01191258,e
0.01192992,e
0.011947260000000001,e
0.0119646,e
0.01198194,e
0.011999280000000001,X
0.01201662,X
0.01203396,l
0.012051300000000001,l
0.01206864,l
0.01208598,l
0.01210332,l
0.01212066,l
0.012138000000000001,l
0.01215534,l
0.01217268,l
0.012190020000000001,l
0.01220736,l
0.0122247,l
0.012242040000000001,l
0.01225938,l
0.01227672,l
0.01229406,l
0.0123114,l
0.012328740000000001,l
0.01234608,l
0.01236342,l
0.012380760000000001,l
0.0123981,l
0.01241544,l
0.012432780000000001,l
0.01245012,l
0.01246746,l
0.0124848,l
0.01250214,l
0.012519480000000001,l
0.01253682,l
0.01255416,l
0.012571500000000001,l
0.01258884,l
0.01260618,l
0.012623520000000001,l
0.01264086,l
0.0126582,l
0.01267554,l
0.01269288,l
0.012710220000000001,l
0.01272756,l
0.0127449,l
0.012762240000000001,l
0.01277958,l
0.01279692,l
0.012814260000000001,l
0.0128316,l
0.01284894,l
0.01286628,l
0.01288362,l
0.012900960000000001,l
0.0129183,l
0.01293564,l
0.012952980000000001,l
0.01297032,l
0.01298766,l
0.013005000000000001,l
0.01302234,l
0.01303968,l
0.01305702,X
0.01307436,X
0.013091700000000001,l
0.01310904,l
0.01312638,l
0.013143720000000001,l
0.01316106,l
0.0131784,l
0.013195740000000001,l
0.01321308,l
0.01323042,l
0.01324776,l
0.0132651,l
0.013282440000000001,l
0.01329978,l
0.01331712,l
0.013334460000000001,l
0.0133518,l
0.01336914,l
0.013386480000000001,l
0.01340382,l
0.01342116,l
0.0134385,l
0.01345584,l
0.013473180000000001,l
0.01349052,l
0.01350786,l
0.013525200000000001,l
0.01354254,l
0.01355988,l
0.013577220000000001,l
0.01359456,l
0.0136119,l
0.01362924,l
0.01364658,l
0.013663920000000001,l
0.01368126,l
0.0136986,l
0.013715940000000001,l
0.01373328,l
0.01375062,l
0.013767960000000001,l
0.0137853,l
0.01380264,l
0.01381998,l
0.01383732,l
0.013854660000000001,l
0.013872,l
0.01388934,l
0.013906680000000001,l
0.01392402,l
0.01394136,l
0.013958700000000001,l
0.01397604,l
0.01399338,l
0.01401072,l
0.01402806,l
0.0140454,l
0.01406274,l
0.01408008,l
0.014097420000000001,l
0.01411476,X
0.0141321,X
0.014149440000000001,X
0.01416678,o
0.01418412,o
0.01420146,o
0.0142188,o
0.01423614,o
0.01425348,o
0.01427082,o
0.014288160000000001,o
0.0143055,o
0.01432284,o
0.014340180000000001,o
0.01435752,o
0.01437486,o
0.0143922,o
0.01440954,o
0.01442688,o
0.01444422,o
0.01446156,o
0.014478900000000001,o
0.01449624,o
0.01451358,o
0.014530920000000001,o
0.01454826,o
0.0145656,o
0.01458294,o
0.01460028,o
0.01461762,o
0.01463496,o
0.0146523,o
0.014669640000000001,o
0.01468698,o
0.01470432,o
0.014721660000000001,o
0.014739,o
0.01475634,o
0.01477368,o
0.01479102,o
0.01480836,o
0.0148257,o
0.01484304,o
0.014860380000000001,o
0.01487772,o
0.01489506,o
0.014912400000000001,o
0.01492974,o
0.01494708,o
0.01496442,o
0.01498176,o
0.0149991,o
0.01501644,o
0.01503378,o
0.015051120000000001,o
0.01506846,o
0.0150858,o
0.015103140000000001,o
0.01512048,o
0.01513782,o
0.01515516,o
0.0151725,o
0.01518984,X
0.01520718,X
0.01522452, 
0.015241860000000001, 
0.0152592, 
0.01527654, 
0.015293880000000001, 
0.01531122, 
0.01532856, 
0.0153459, 
0.01536324, 
0.01538058, 
0.01539792, 
0.01541526, 
0.015432600000000001, 
0.01544994, 
0.01546728, 
0.015484620000000001, 
0.01550196, 
0.0155193, 
0.01553664, 
0.01555398, 
0.01557132, 
0.01558866, 
0.015606, 
0.015623340000000001, 
0.01564068, 
0.01565802, 
0.01567536, 
0.0156927, 
0.01571004, 
0.01572738, 
0.01574472, 
0.01576206, 
0.0157794, 
0.01579674, 
0.01581408, 
0.01583142, 
0.01584876, 
0.0158661, 
0.015883440000000002, 
0.01590078, 
0.01591812, 
0.015935460000000002, 
0.0159528, 
0.01597014, 
0.015987480000000002, 
0.01600482, 
0.01602216, 
0.0160395, 
0.01605684, 
0.01607418, 
0.01609152, 
0.01610886, 
0.0161262, 
0.01614354, 
0.01616088, 
0.01617822, 
0.01619556, 
0.0162129, 
0.01623024, 
0.01624758,X
0.016264920000000002,X
0.01628226,W
0.0162996,W
0.016316940000000002,W
0.01633428,W
0.01635162,W
0.016368960000000002,W
0.0163863,W
0.01640364,W
0.01642098,W
0.01643832,W
0.01645566,W
0.016473,W
0.01649034,W
0.01650768,W
0.01652502,W
0.01654236,W
0.0165597,W
0.01657704,W
0.01659438,W
0.01661172,W
0.01662906,W
0.016646400000000002,W
0.01666374,W
0.01668108,W
0.016698420000000002,W
0.01671576,W
0.0167331,W
0.016750440000000002,W
0.01676778,W
0.01678512,W
0.01680246,W
0.0168198,W
0.01683714,W
0.01685448,W
0.01687182,W
0.01688916,W
0.0169065,W
0.01692384,W
0.01694118,W
0.01695852,W
0.01697586,W
0.0169932,W
0.01701054,W
0.017027880000000002,W
0.01704522,W
0.01706256,W
0.017079900000000002,W
0.01709724,W
0.01711458,W
0.017131920000000002,W
0.01714926,W
0.0171666,W
0.01718394,W
0.01720128,W
0.01721862,W
0.01723596,W
0.0172533,W
0.01727064,W
0.01728798,W
0.01730532,X
0.01732266,X
0.01734,o
0.01735734,o
0.01737468,o
0.01739202,o
0.017409360000000002,o
0.0174267,o
0.01744404,o
0.017461380000000002,o
0.01747872,o
0.01749606,o
0.017513400000000002,o
0.01753074,o
0.01754808,o
0.01756542,o
0.01758276,o
0.0176001,o
0.01761744,o
0.01763478,o
0.01765212,o
0.01766946,o
0.0176868,o
0.01770414,o
0.01772148,o
0.01773882,o
0.01775616,o
0.0177735,o
0.017790840000000002,o
0.01780818,o
0.01782552,o
0.017842860000000002,o
0.0178602,o
0.01787754,o
0.017894880000000002,o
0.01791222,o
0.01792956,o
0.017946900000000002,o
0.01796424,o
0.01798158,o
0.01799892,o
0.01801626,o
0.0180336,o
0.01805094,o
0.01806828,o
0.01808562,o
0.01810296,o
0.0181203,o
0.01813764,o
0.01815498,o
0.018172320000000002,o
0.01818966,o
0.018207,o
0.018224340000000002,o
0.01824168,o
0.01825902,o
0.018276360000000002,o
0.0182937,o
0.01831104,o
0.018328380000000002,o
0.01834572,o
0.01836306,X
0.0183804,X
0.01839774,r
0.01841508,r
0.01843242,r
0.01844976,r
0.0184671,r
0.01848444,r
0.01850178,r
0.01851912,r
0.01853646,r
0.018553800000000002,r
0.01857114,r
0.01858848,r
0.018605820000000002,r
0.01862316,r
0.0186405,r
0.018657840000000002,r
0.01867518,r
0.01869252,r
0.018709860000000002,r
0.0187272,r
0.01874454,r
0.01876188,r
0.01877922,r
0.01879656,r
0.0188139,r
0.01883124,r
0.01884858,r
0.01886592,r
0.01888326,r
0.0189006,r
0.01891794,r
0.018935280000000002,r
0.01895262,r
0.01896996,r
0.018987300000000002,r
0.01900464,r
0.01902198,r
0.019039320000000002,r
0.01905666,r
0.019074,r
0.019091340000000002,r
0.01910868,r
0.01912602,r
0.01914336,r
0.0191607,r
0.01917804,r
0.01919538,r
0.01921272,r
0.01923006,r
0.0192474,r
0.01926474,r
0.01928208,r
0.01929942,r
0.019316760000000002,r
0.0193341,r
0.01935144,r
0.019368780000000002,r
0.01938612,r
0.01940346,r
0.019420800000000002,X
0.01943814,X
0.01945548,l
0.019472820000000002,l
0.01949016,l
0.0195075,l
0.01952484,l
0.01954218,l
0.01955952,l
0.01957686,l
0.0195942,l
0.01961154,l
0.01962888,l
0.01964622,l
0.01966356,l
0.0196809,l
0.019698240000000002,l
0.01971558,l
0.01973292,l
0.019750260000000002,l
0.0197676,l
0.01978494,l
0.019802280000000002,l
0.01981962,l
0.01983696,l
0.019854300000000002,l
0.01987164,l
0.01988898,l
0.01990632,l
0.01992366,l
0.019941,l
0.01995834,l
0.01997568,l
0.01999302,l
0.02001036,l
0.0200277,l
0.02004504,l
0.02006238,l
0.020079720000000002,l
0.02009706,l
0.0201144,l
0.020131740000000002,l
0.02014908,l
0.02016642,l
0.020183760000000002,l
0.0202011,l
0.02021844,l
0.020235780000000002,l
0.02025312,l
0.02027046,l
0.0202878,l
0.02030514,l
0.02032248,l
0.02033982,l
0.02035716,l
0.0203745,l
0.02039184,l
0.02040918,l
0.02042652,l
0.02044386,l
0.020461200000000002,l
0.02047854,X
0.02049588,X
0.020513220000000002,d
0.02053056,d
0.0205479,d
0.020565240000000002,d
0.02058258,d
0.02059992,d
0.020617260000000002,d
0.0206346,d
0.02065194,d
0.02066928,d
0.02068662,d
0.02070396,d
0.0207213,d
0.02073864,d
0.02075598,d
0.02077332,d
0.02079066,d
0.020808,d
0.02082534,d
0.020842680000000002,d
0.02086002,d
0.02087736,d
0.020894700000000002,d
0.02091204,d
0.02092938,d
0.020946720000000002,d
0.02096406,d
0.0209814,d
0.020998740000000002,d
0.02101608,d
0.02103342,d
0.02105076,d
0.0210681,d
0.02108544,d
0.02110278,d
0.02112012,d
0.02113746,d
0.0211548,d
0.02117214,d
0.02118948,d
0.02120682,d
0.021224160000000002,d
0.0212415,d
0.02125884,d
0.021276180000000002,d
0.02129352,d
0.02131086,d
0.021328200000000002,d
0.02134554,d
0.02136288,d
0.021380220000000002,d
0.02139756,d
0.0214149,d
0.02143224,d
0.02144958,d
0.02146692,d
0.02148426,d
0.0215016,d
0.02151894,d
0.02153628,X
0.02155362,X
0.02157096,X
0.0215883,!
0.021605640000000002,!
0.02162298,!
0.02164032,!
0.021657660000000002,!
0.021675,!
0.02169234,!
0.021709680000000002,!
0.02172702,!
0.02174436,!
0.021761700000000002,!
0.02177904,!
0.02179638,!
0.02181372,!
0.02183106,!
0.0218484,!
0.02186574,!
0.02188308,!
0.02190042,!
0.02191776,!
0.0219351,!
0.02195244,!
0.02196978,!
0.021987120000000002,!
0.02200446,!
0.0220218,!
0.022039140000000002,!
0.02205648,!
0.02207382,!
0.022091160000000002,!
0.0221085,!
0.02212584,!
0.022143180000000002,!
0.02216052,!
0.02217786,!
0.0221952,!
0.02221254,!
0.02222988,!
0.02224722,!
0.02226456,!
0.0222819,!
0.02229924,!
0.02231658,!
0.02233392,!
0.02235126,!
0.022368600000000002,!
0.02238594,!
0.02240328,!
0.022420620000000002,!
0.02243796,!
0.0224553,!
0.022472640000000002,!
0.02248998,!
0.02250732,!
0.022524660000000002,!
0.022542,!
0.02255934,!
0.022576680000000002,!
0.02259402,!
0.02261136,X
0.0226287,X
0.02264604, 
0.02266338, 
0.02268072, 
0.02269806, 
0.0227154, 
0.02273274, 
0.022750080000000002, 
0.02276742, 
0.02278476, 
0.022802100000000002, 
0.02281944, 
0.02283678, 
0.022854120000000002, 
0.02287146, 
0.0228888, 
0.022906140000000002, 
0.02292348, 
0.02294082, 
0.022958160000000002, 
0.0229755, 
0.02299284, 
0.02301018, 
0.02302752, 
0.02304486, 
0.0230622, 
0.02307954, 
0.02309688, 
0.02311422, 
0.023131560000000002, 
0.0231489, 
0.02316624, 
0.023183580000000002, 
0.02320092, 
0.02321826, 
0.023235600000000002, 
0.02325294, 
0.02327028, 
0.023287620000000002, 
0.02330496, 
0.0233223, 
0.023339640000000002, 
0.02335698, 
0.02337432, 
0.02339166, 
0.023409, 
0.02342634, 
0.02344368, 
0.02346102, 
0.02347836, 
0.0234957, 
0.023513040000000002, 
0.02353038, 
0.02354772, 
0.023565060000000002, 
0.0235824, 
0.02359974, 
0.023617080000000002, 
0.02363442, 
0.02365176, 
0.023669100000000002,X
0.02368644,X
0.02370378,:
0.023721120000000002,:
0.02373846,:
0.0237558,:
0.02377314,:
0.02379048,:
0.02380782,:
0.02382516,:
0.0238425,:
0.02385984,:
0.02387718,:
0.023894520000000002,:
0.02391186,:
0.0239292,:
0.023946540000000002,:
0.02396388,:
0.02398122,:
0.023998560000000002,:
0.0240159,:
0.02403324,:
0.024050580000000002,:
0.02406792,:
0.02408526,:
0.024102600000000002,:
0.02411994,:
0.02413728,:
0.02415462,:
0.02417196,:
0.0241893,:
0.02420664,:
0.02422398,:
0.02424132,:
0.02425866,:
0.024276000000000002,:
0.02429334,:
0.02431068,:
0.024328020000000002,:
0.02434536,:
0.0243627,:
0.024380040000000002,:
0.02439738,:
0.02441472,:
0.024432060000000002,:
0.0244494,:
0.02446674,:
0.024484080000000002,:
0.02450142,:
0.02451876,:
0.0245361,:
0.02455344,:
0.02457078,:
0.02458812,:
0.02460546,:
0.0246228,:
0.02464014,:
0.024657480000000002,:
0.02467482,:
0.02469216,:
0.024709500000000002,:
0.02472684,X
0.02474418,X
0.024761520000000002,)
0.02477886,)
0.0247962,)
0.024813540000000002,)
0.02483088,)
0.02484822,)
0.024865560000000002,)
0.0248829,)
0.02490024,)
0.02491758,)
0.02493492,)
0.02495226,)
0.0249696,)
0.02498694,)
0.02500428,)
0.02502162,)
0.025038960000000002,)
0.0250563,)
0.02507364,)
0.025090980000000002,)
0.02510832,)
0.02512566,)
0.025143000000000002,)
0.02516034,)
0.02517768,)
0.025195020000000002,)
0.02521236,)
0.0252297,)
0.025247040000000002,)
0.02526438,)
0.02528172,)
0.02529906,)
0.0253164,)
0.02533374,)
0.02535108,)
0.02536842,)
0.02538576,)
0.0254031,)
0.025420440000000002,)
0.02543778,)
0.02545512,)
0.025472460000000002,)
0.0254898,)
0.02550714,)
0.025524480000000002,)
0.02554182,)
0.02555916,)
0.025576500000000002,)
0.02559384,)
0.02561118,)
0.025628520000000002,)
0.02564586,)
0.0256632,)
0.02568054,)
0.02569788,)
0.02571522,)
0.02573256,)
0.0257499,)
0.02576724,)
0.02578458,X
0.025801920000000002,X
0.02581926,H
0.0258366,H
0.025853940000000002,H
0.02587128,H
0.02588862,H
0.025905960000000002,H
0.0259233,H
0.02594064,H
0.025957980000000002,H
0.02597532,H
0.02599266,H
0.026010000000000002,H
0.02602734,H
0.02604468,H
0.02606202,H
0.02607936,H
0.0260967,H
0.02611404,H
0.02613138,H
0.02614872,H
0.02616606,H
0.026183400000000003,H
0.02620074,H
0.02621808,H
0.026235420000000002,H
0.02625276,H
0.0262701,H
0.026287440000000002,H
0.02630478,H
0.02632212,H
0.026339460000000002,H
0.0263568,H
0.02637414,H
0.026391480000000002,H
0.02640882,H
0.02642616,H
0.0264435,H
0.02646084,H
